136100_Q..S36X002,Q,S,1Q 2241 962/STL,Q..S36X002,136100_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:41:00,STOPPED_AT,D40S,28,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:03
136800_Q..N36X001,Q,N,1Q 2248 STL/962,Q..N36X001,136800_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 22:48:00,STOPPED_AT,B08N,28,96 St,True,False,2025-03-18 23:47:00
137200_Q..S36X002,Q,S,1Q 2252 962/STL,Q..S36X002,137200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 22:52:00,STOPPED_AT,D34S,23,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
138200_Q..S36X002,Q,S,1Q 2302 962/STL,Q..S36X002,138200_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:02:00,STOPPED_AT,D27S,16,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
138450_Q..N36X001,Q,N,1Q 2304+ STL/962,Q..N36X001,138450_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:04:30,STOPPED_AT,R30N,19,96 St,True,False,2025-03-18 23:45:35
139300_Q..S36X002,Q,S,1Q 2313 962/STL,Q..S36X002,139300_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:13:00,STOPPED_AT,D25S,14,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
139650_Q..N36X001,Q,N,1Q 2316+ STL/962,Q..N36X001,139650_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:16:30,STOPPED_AT,D24N,18,96 St,True,False,2025-03-18 23:46:50
140700_Q..S36X002,Q,S,1Q 2327 962/STL,Q..S36X002,140700_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:27:00,STOPPED_AT,D21S,9,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
140750_Q..N36X001,Q,N,1Q 2327+ STL/962,Q..N36X001,140750_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:27:30,STOPPED_AT,D31N,11,96 St,True,False,2025-03-18 23:47:00
141500_Q..S36X002,Q,S,1Q 2335 962/STL,Q..S36X002,141500_Q..S36X002 2025-03-18,2025-03-18,True,2025-03-18 23:35:00,STOPPED_AT,D15S,5,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
142700_Q..S36X002,Q,S,1Q 2347 962/STL,Q..S36X002,142700_Q..S36X002 2025-03-18,2025-03-18,False,2025-03-18 23:47:00,STOPPED_AT,Q05S,0,Coney Island-Stillwell Av,True,False,2025-03-18 23:47:00
142250_Q..N36X001,Q,N,1Q 2342+ STL/962,Q..N36X001,142250_Q..N36X001 2025-03-18,2025-03-18,True,2025-03-18 23:42:30,STOPPED_AT,D40N,3,96 St,True,False,2025-03-18 23:47:00
